"","ENSG00000228978.2","ENSG00000231314.7","ENSG00000204490.3","ENSG00000204487.8","ENSG00000228849.3","ENSG00000236925.7","ENSG00000228321.3","ENSG00000223448.7","ENSG00000223952.3","ENSG00000236237.7","ENSG00000206439.5","ENSG00000206437.10","ENSG00000230108.3","ENSG00000238114.7","ENSG00000262795.5","ENSG00000028137.18","ENSG00000188257.10","ENSG00000119535.17","ENSG00000177606.6","ENSG00000116678.19","ENSG00000184371.13","ENSG00000143575.14","ENSG00000134470.20","ENSG00000134460.15","ENSG00000107968.9","ENSG00000026103.21","ENSG00000107447.7","ENSG00000026508.17","ENSG00000110395.6","ENSG00000010278.12","ENSG00000067182.7","ENSG00000111321.10","ENSG00000175899.14","ENSG00000139567.12","ENSG00000135503.12","ENSG00000170581.13","ENSG00000139269.2","ENSG00000179295.17","ENSG00000213928.8","ENSG00000006327.13","ENSG00000185338.4","ENSG00000077238.13","ENSG00000141506.13","ENSG00000108688.11","ENSG00000168610.14","ENSG00000259207.7","ENSG00000177885.13","ENSG00000184557.4","ENSG00000175354.18","ENSG00000105246.5","ENSG00000105397.13","ENSG00000096996.15","ENSG00000105329.9","ENSG00000115386.5","ENSG00000115590.13","ENSG00000115594.11","ENSG00000115604.10","ENSG00000125538.11","ENSG00000115145.9","ENSG00000115232.13","ENSG00000115415.18","ENSG00000196396.9","ENSG00000243646.9","ENSG00000142166.12","ENSG00000159128.14","ENSG00000177663.13","ENSG00000100292.16","ENSG00000100368.13","ENSG00000172936.12","ENSG00000163823.3","ENSG00000056736.9","ENSG00000004468.12","ENSG00000163739.4","ENSG00000163737.3","ENSG00000163734.4","ENSG00000138755.5","ENSG00000169245.5","ENSG00000169248.12","ENSG00000156234.7","ENSG00000137462.6","ENSG00000145431.10","ENSG00000145623.12","ENSG00000134352.19","ENSG00000164400.5","ENSG00000125347.13","ENSG00000170458.13","ENSG00000232810.3","ENSG00000227507.2","ENSG00000030110.12","ENSG00000137193.13","ENSG00000146072.6","ENSG00000027697.13","ENSG00000136244.11","ENSG00000135218.17","ENSG00000104432.13","ENSG00000122756.14","ENSG00000205755.11","ENSG00000198223.16","ENSG00000185291.11","ENSG00000147168.12","ENSG00000131724.10","ENSG00000124334.17"
"SRR8670624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36224190893647,0.0150724300880064,0,44.954203977257,1.2173605418266,49.8659581949828,13.4468807428073,0.887568705746539,0,1.71382445478607,50.2924783562202,0,151.841851806585,3.87661874781405,37.6837022728503,40.7177088658489,22.1738847262306,0.151172885108873,1.073327484273,3.0128304343315,26.0497433425257,0.143200583705122,19.9400974606828,12.5043962826587,71.9857792909344,0.580503878818074,5.41637006884144,0,0.0588575775163169,21.0594876997742,1.89581944948552,17.9330277449763,4.30096258058106,1.31370351134057,0.0988981491366461,6.27332877310503,0,30.4011566555203,0,0,8.31508494357422,0.0175031321146042,0.0328127192484376,5.11203897567308,12.9990695810515,68.4331404310461,7.68007637250959,11.458824916643,14.9093268273254,13.015985407874,5.27840304818393,14.4567792897963,0.00507940893965815,5.96566329463485,0,0.451428707606221,0.00370489346437502,0.940631285121879,0,0.0572263287478385,0,0.0215961264441248,0,0,0,29.379381226165,39.8975040074904,52.3902876427934,0.0322707048262906,1.18860383573229,0.350118325639215,0.0151533679584074,0,5.21259416501989,2.6275746614288,5.60924992780051,19.2922708268229,0.57692658328645,1.48892214593044,0.621448912133883,0,0,0.0198932464999666,0.475266333535265,0,18.4029820686608,0.0101425897357391
"SRR8670625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70181717292171,0,0,45.1261780205701,1.17840223418497,49.3751354504465,14.8701704715154,0.874873220141054,0,1.40842082155422,47.3086275880124,0,147.741704553423,4.05782575133312,39.0762687627808,39.5906978341387,22.7614419453139,0.122526017103486,1.13145530632767,3.06869219619337,27.5413336715366,0.0418448666981572,18.3449969079534,14.2522799811526,86.4703112024113,0.535545975586701,5.96777090920773,0,0.0584761404843309,19.9523086456098,1.86630581501396,18.7638291664109,4.32846423420108,1.15206699315135,0.117908666443873,6.12836082212263,0.00587074328036035,34.7472251840862,0,0.00821101679758829,7.34922404051587,0.023186266592225,0.0163000352835845,4.74751965564986,11.0881005489342,77.6565995534681,7.56786315224311,11.1515465664396,13.7274804687976,12.6418007432299,5.42849621285018,16.3145392650842,0.00504649092379776,7.24270758053201,0,0.382058233203912,0,1.42127252097699,0,0.0341132779887185,0,0.021456168893698,0.0132245569281912,0,0.0120154545804709,26.9467998282174,34.0747170823479,47.4995798746612,0,1.15178277270932,0.468258701837014,0.0150551638538119,0,5.79479518374607,2.11047403430575,5.5167480752504,18.8924446291534,0.426841909939395,1.36701780832485,0.639737941401249,0.0119528444429127,0,0,0.368895535365333,0,16.8639598345575,0.0100768588733981
"SRR8670626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71826713918128,0.0298860120595168,0,50.1801127697198,1.07182226363317,53.8433906137718,15.0606431978766,0.900733481237913,0,1.54527945026148,47.7648462055097,0,157.838588003982,3.33717800589287,40.077219174268,42.109540235365,24.7499604989748,0.0631051758399571,1.01415276339464,2.98695983885702,25.4922081380723,0.0417561611279318,15.4164246317264,13.5849609074361,92.0776225932065,0.575519203660409,6.04055933770649,0,0,19.7442861162718,1.42684622778233,18.0833661996192,4.43901287753799,1.18600529435148,0.0980489297513352,6.13023970900275,0.00585829808286246,32.9550507562339,0,0,6.71510167831567,0.0115685573903712,0.0325309627392027,4.30252980680814,9.71657572120942,69.9586710826504,7.33997054161057,11.9195936653007,13.1669084593986,11.8749443795809,5.59532559114286,16.7929563895506,0.0100715860640572,6.16692127386803,0,0.281792236815292,0,0.835413195899802,0,0.0226939749077448,0.00918940334311784,0.0428213693199709,0,0,0,28.5013460448533,33.0513402443637,42.0390083399114,0,1.2332817914059,0.547368807829193,0,0,5.79389388178695,2.0552531185471,5.56808826211783,19.4595891766643,0.401597801007595,1.45124435871115,0.52703612216101,0,0.0125268483383795,0.00657414233946289,0.427011689850376,0,16.7591007813394,0
"SRR8670627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13126659560543,0,0,34.2610860021669,1.02761013314046,22.849543887563,20.2727275373228,0.629054969516542,0,3.04713458602359,40.6110801857961,0,102.314108572125,3.90517158375707,26.2236620387118,33.9489021199094,17.7839337991933,0.684331576487009,0.750908020556094,3.33010227764195,17.9906883835478,0.00842449146571997,23.8555256029169,7.87301368490126,111.096818733769,0.601302376575695,7.03300674707258,0,0.0588640597199206,16.39805944447,2.62438055602917,24.6081164213797,12.6720498072841,1.74690430315176,0.197818082314219,6.57778273484152,0.00590968863870305,43.4025091132437,0,0.00826548707098787,12.3897293960749,0.0408451395322812,0.008204083258768,6.02634361460674,8.35516880875961,51.7018751755566,10.4905557814165,9.19822765914314,16.2130080297578,21.8472963325152,3.07238015202261,30.9550670375743,0.0203198734153166,8.80621237571535,0,0.493281983008426,0.00370530149805189,1.05832674038107,0,0.0343395787775742,0,0,0,0,0.00604758137360612,26.644175158158,27.9384097296249,37.8018092795433,0,1.87917793317054,0.377092030506935,0.0909302211305933,0.0330942563767371,7.09633915611756,7.4057986750482,0.374462201325375,13.2877429714123,0.552437351189733,0.0251110645270842,0.629005515509505,0,0,0.033159062361809,0.237659338190837,0,20.2176233661087,0
"SRR8670628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23541911706376,0,0,36.5361108804692,0.991675164375064,23.1719593175043,20.4711952077847,0.709594583253538,0,2.92757463989191,42.1093184808627,0,106.071296286722,3.72755460183514,26.2159621569038,34.6486049340713,17.8336042679172,0.65737056301937,0.792540735013714,3.29231199596407,18.3203784029838,0.0167701799209401,23.0743993079223,8.28264113466152,115.898822330889,0.804865961634181,7.56629887193104,0,0.0292943757019898,16.143491504858,2.73293057797865,24.9272402403096,11.3644498235824,1.69124756608415,0.137825018392306,7.39805605041779,0.00588204891363825,45.1670328737732,0,0,11.5429766356717,0.0290386471753012,0.0244971378205593,5.90432428745424,8.1913021580676,50.0859584338279,10.3163685312095,10.1557764871818,16.0890327544163,20.8141586704397,3.18671001072386,31.1361575616136,0.00505620924616344,9.31006691227638,0,0.532582935738085,0.00368797173316079,0.916828065469451,0,0.0341789719208885,0,0,0.0132500242299881,0,0.00601929672162315,26.6822842661387,26.7963584526253,36.259201799193,0,1.9222541883414,0.428946701689369,0.10558909523611,0.0164697369581871,7.13172371068261,6.42853610907915,0.344581714968023,12.6159402233133,0.513196685207503,0.0199948956842845,0.618610506237567,0,0,0.0396047721631601,0.458311364418324,0,20.140412630818,0.0201925289383524
"SRR8670629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45573733285543,0,0,38.194552741511,0.952322551032453,23.8645170050107,18.7504420851197,0.736139258344456,0,2.55411050740237,38.5725761924919,0,104.189689537324,4.12977408401038,23.6780230048056,34.8986707939435,18.6212420344874,0.610596282250319,0.834082503204685,3.17012651417728,18.6587032559634,0.0338009010796652,22.6623238135297,8.54843630926183,120.535261578819,1.16468247720218,7.82823621664617,0,0.0295219341701015,15.8814705553865,2.56861655226157,24.7373087903953,11.0706605253444,1.72279105047786,0.158737876565717,7.56084935323834,0,51.2145109913168,0,0.00829073517370571,10.8772759942008,0.0409699068048664,0,5.92472978566044,8.09692756525387,47.7265107503348,10.8315326271602,9.11988890047549,14.8999089923376,20.2356202779943,3.34680261698791,31.8653251558849,0.0101909716755191,8.69259993129947,0,0.620582541135953,0.00743323973414957,1.08121805970978,0,0.0803704390813806,0,0,0,0,0,25.3635483145405,25.6194834357382,34.5283325198589,0,1.76404818078609,0.445787467248315,0.0608053202596602,0.0165976737386304,7.48658633486368,5.58843173002515,0.396866769004914,12.4067449803091,0.295533253035835,0.0151126619014123,0.525772418400895,0,0,0.0332603514214068,0.432073360511773,0,19.2479296913538,0
"SRR5874663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210412900333234,0.28216557245874,0,4.42469006322403,0.357759915945072,1.35043035680709,24.2443439395439,0.0508796998586014,0,1.2616437750315,1.51539506048915,0.0133944385168181,0.535788195491074,13.0021754252215,22.0662391855822,9.80708347239223,2.27125313499829,0.0993001231397194,0.0104816796647482,6.65684291228596,4.57021136392368,1.91861670758912,22.8709265248698,1.32278023813427,18.9956621924322,3.23434686797943,5.79903284444926,0.299117477243413,0,11.8670408395029,0.0360680465477906,21.9051102428863,4.69536310132054,6.62540292775134,0.781717791819535,2.20732752686012,0.00614561022688817,9.10371752772222,0.275622602662595,0.0171909097007259,0.111875615227299,0.0242718426420081,0.0255947991813618,2.81672135162149,0.300878996072001,14.5138621747365,15.3083881001231,0.47623884914766,5.70112879654418,16.901283526447,1.30081403010719,7.6770349670938,0,6.79383113732756,0,3.48648681198858,0.0693579853527318,0.24457252551079,2.66762218222696,1.22605893365572,0,0,0.110749822872811,0,0.220115272959711,0.505324531522026,0.879970174029066,1.72832655134961,0,0.477542046221094,0.0280104270998572,0,0.103246251811721,18.6282003155777,10.460836015566,19.7864955798777,11.8456433942846,0.0255329461142246,0.981868622436201,0.646329044421794,0.66316112554418,0.0131412103259529,0.151724365695467,0.540634003760694,0.0191404585182358,2.96642083320819,0.0316459657609809
"SRR5874664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636260288341499,0.252809099467889,0,1.09805025706383,0.536225721010208,1.02702238503725,23.6835860963081,0.109895259855719,0,1.67092879006468,0.939006288068848,0.0135009930465071,0.712125363368256,11.7585369439342,32.983363904783,10.8689567541596,2.31475815686159,0.0500450343753986,0.0316951884377525,6.18106307523157,4.76781967044639,3.58518310607333,27.1205749096244,1.59996375582455,15.8331873150409,7.62857906856076,6.63566249145725,0.865473730642385,0,12.7923104164972,0.0484732968369815,23.4963770978494,7.98523986683391,6.58578479823191,0.580584760168176,2.61011491260015,0.00619449936894185,7.4330013255379,0.169775965892657,0.0173276656607303,0.0902124804327389,0.0366973925399202,0.00859946973117315,2.25381973798905,0.448169402894027,15.5310088739322,13.1439734679499,0.842974932592467,5.07465067505828,15.8934237481038,1.08723335637071,8.72335930591148,0,4.31830057963141,0.0194975893721802,2.8657124292567,0.104864605947225,0.225974954602494,1.63093784212806,1.67974500237931,0.00971677309770514,0,0.279077130898449,0,0.348647072815277,0.238011427567603,1.07624029877844,1.535777189218,0,0.774924802065731,0.0423498806273257,0,0.173445982330372,17.3922331490705,12.3505832701815,16.5816530198018,10.7179295323928,0.0257360640770537,0.0210570110036279,0.7064139875867,0.302688298865509,0.0264915007837931,0.312814131317766,0.669491348755333,0.0289390850953392,3.96436341383819,0.0318977136034889
"SRR5874665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443918491840895,0.214968956711637,0,3.33729729319996,0.245059665827149,0.961689573431203,23.2862062608765,0.0383369345136858,0,1.55526800469701,0.733761535036268,0,0.623370677242024,11.192780865881,28.4291645829963,14.9926035030708,1.92114681114153,0.04801004449405,0.011056858731963,6.8115690773857,5.02624635341474,3.29923462342395,20.6187508146988,1.69647301134695,20.4602144990098,17.9917205286502,8.06494104373209,0.786972583128688,0,15.0225218231505,0.0253648466131514,24.66692339249,10.9455621875945,5.47925581999541,0.499108669863378,4.1262179029323,0.0129656975358524,7.90807844353877,0.0807631420421648,0.0272013836686106,0.0511397278073004,0.0512075056366586,0,1.50752100467141,0.27507102295338,11.6507470370904,13.7489206397096,0.557510739756764,3.48456876616139,15.4942450917176,1.60654835838523,10.9136023003256,0,5.70676937370639,0,2.58638778449052,0.0447113237126207,0.17199558027498,0.922625298163803,0.803627839698512,0,0,0.116827186601874,0,0.252096379088757,0.179345293074144,0.924374350861743,0.878599032859688,0,0.796706287089876,0.0295474909910359,0,0.0907598827509669,21.1619878515546,14.7412402778506,17.3690179288427,8.78923505549883,0.0404010884551187,0.0192825494841155,0.180717054274773,0.633556434020961,0,0.29100035513887,0.716949997777813,0.050476963776353,3.21842598863133,0.0333825287594411
"SRR5874669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00761085770617971,0,0.0306041536473194,17.0598493463116,0.423509088866089,1.58178009345152,16.7319779920245,0.00788731153590335,0,1.83070611717266,0.606542231585363,0,0.393300550538256,7.66367602140571,0.808005935524998,2.18994306546084,0.018256363134696,0.929375854502642,0,17.3586890964139,8.4687828890585,0.0760530417816856,27.8380813211684,2.75746149033673,1.90773067366945,0.210581560076127,0.0632189296876732,0.00381861046116078,0,5.92960956552938,0.150031240963558,33.4881935049438,3.22898571960995,4.16208677533306,0,6.35204454042974,0,8.09064730420819,0.0664637452092122,0,0.182099683109738,0.0855989826738218,0.0277737307378612,4.67683457656579,0.0580432656554315,6.63882556588548,17.0159153183403,2.01040772839706,10.539753945636,15.6288037351544,0.675643027431795,0.190686004966139,0.0114649960485891,4.01662872346535,0.0209904724434074,2.29262182340944,0.033450024941179,0.044232237841779,0,0.0387505499614323,0,0,0.390579005848162,0.0600890778227941,0.12283924337774,7.23608726113348,0.275677699802289,5.77753379224263,0,0.323413146645673,0.303950054310422,0.0171017244161532,0.0560178960028784,4.02985281545119,7.27875127035049,8.10841514702025,9.98895027181626,0,0.0793425332082291,2.94905927252182,56.1165664007802,0.0142599453340661,0.0224510366486732,4.14013746199051,0.0207699203778788,1.87499363557667,0.0114466813584156
"SRR5874670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477233545028803,0,0.0533058942513487,12.7686800830646,0.865435961294383,1.77470453831577,15.0744789629726,0.0494568390362816,0,1.7967624299035,2.21858053974535,0,4.07899914839949,7.98740377835876,3.05082284669277,6.15915468344308,0.228950513449487,0.802348897579675,0.0356599510035411,15.7694695806907,8.34789587987628,0.0894159965461927,27.7023438253054,2.09617350363989,16.7277588343884,0.623539714690491,1.12824358044458,0,0,11.2175878554035,1.90197226153616,28.1631948918043,3.31974057403851,4.49250462057616,0.279947278906304,6.48797348629022,0,9.40814791331227,0.0260472685591083,0,0.298148002037231,0.17547350114768,0.130614936815296,5.34945080835991,1.02362699501369,15.053883958422,19.257961958438,2.03515762587492,13.2063496057425,17.410971077479,1.06411566938854,0.392333598151226,0.0269589229586771,4.59565495409888,0,2.08536764163565,0.124536721666634,0.658718539370968,0.0743899640140096,0.0607456578609218,0,0.0764141807218739,0.400333412209565,0.0627973979936573,0.203261720720184,10.0499471426501,1.50940907746519,8.98437344978154,0,0.460895379043075,0.262060933673955,0.375323111994311,0.175628162597245,7.45473532687952,5.43344097252478,11.8984212594625,10.7828701319226,0.0651496446560587,0.0577469102756306,2.95393072906102,38.1417889956966,0,0.0351944163951398,5.43908094780327,0,6.55679812733912,0
"SRR5874671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00916600129083689,0,0.0409528542665698,20.0776701167796,2.17376597860025,1.43351996932275,19.7023516748904,0.0854904919514655,0,1.49541491095849,6.07920326477957,0.0175046454671865,11.8175868395573,8.30047624458488,12.9329138601263,8.86896792166521,0.626621709902429,0.643449270440745,0.0342451992671545,14.7661928886439,8.80919492269664,0.698397616099103,28.9060494126807,2.33827736988718,30.745962542038,1.2116929934984,2.06740138853681,0.00919775136192159,0,13.9964777300721,9.75712284700144,29.6296783643997,4.30542569630595,4.30429646341493,1.69369714506338,6.12099692815759,0,10.500732998262,0.0800444309827054,0.0224660988358553,0.687166692283232,0.356848665003016,0.0111495997613991,6.87919322803187,0.860685317007274,32.4034151683231,24.9774873443249,2.6488977881686,13.0275455527935,27.043896634235,1.39818646250916,0.947303374987632,0.0759421538948418,10.0468151817397,0.113757761900998,1.70436936444824,0.100712358457452,5.6466528569397,0,0.202230325009821,0,0.0880590838298258,0.0542754101592637,0.0241224045152283,0.427380086854088,17.1021982382692,3.62802443398578,16.8472228267281,0.0438617037627595,1.14636013118022,0.109817054701882,0.803250163240082,0.854546001777906,10.5336499011627,4.20908813995596,18.4934363891093,13.0906969427302,0.216891779215463,0.290076982027662,3.31758444598499,16.1721696313678,0.0171737118712894,0.0630898501381311,2.80594348521611,0.0125069423410477,11.1326662430058,0
"SRR1028347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960512428338758,0.796378534678343,0.0484522111371768,8.07577913482159,1.42138235313542,1.72833391003216,25.3678657840054,0.497700853759461,0,1.89563341365517,1.01514470081521,0.0443788417497026,5.11962178970468,18.1639751576185,37.7490006210908,13.4022255274208,2.55484563491122,1.5627692130431,1.11130255149732,10.6381829265148,10.0565695372647,4.08306932477994,34.5549345799568,1.84533634012469,25.7620136938014,13.8833440183486,4.07829558684882,1.06877368686667,1.25069826551769,20.9584636751191,2.70870512665823,29.5490187814239,8.36525475852771,5.40778511865918,1.18140808628803,3.61792724944867,0.00678727128357481,14.3876442516853,0.0169111257836548,0.00949290334422536,1.79980649355691,0.0469106004680983,5.07866342877831,2.93590904263343,0.92303796914329,20.0389716239143,16.1343062529468,1.94991080935545,6.7315727875375,17.9169378425104,1.77884044701409,6.14970803835339,0.0116686767907218,6.54516528434196,0.0640901325012183,1.81482876353392,0.0425553493461773,14.0681384919003,0.0482975032728552,1.13058382605011,0,0.0248058605244937,0,0,0.444521020598926,1.2361328443595,2.91960898234537,5.03880387675111,2.52055280104537,0.927629133253946,0.0773374654740311,0.0696221765556194,0.380087191880189,20.8632986922716,39.0197102625582,23.9378279086435,11.391823704672,1.81882468100908,0.121128132775659,0.498808412339229,3.17834635464948,0.0435398387713501,1.11202794480769,0.426486724807084,0.042277814459137,6.80583847583271,0.0815502571236549
"SRR1028348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03578196149484,0.245529035778501,0,23.2736358696433,0.587384797806325,1.30356781157437,22.489059909523,0.309010617204525,0,0.927320904062471,1.11867831902137,0.0449561458946798,5.1098230342313,20.1849112580594,45.450940586002,9.52573399402933,2.44691243345225,0.444378544883752,1.06712570014446,6.97490784785509,7.35272275607296,3.49909414421649,30.1991699139885,1.69019625512519,22.1154072422545,16.3315463509706,4.40710574709237,0.889763542640276,5.58150780679888,15.4496431108242,2.1050335053443,32.157892502298,4.89637215630966,5.2390246437021,0.460298648516659,3.52537250460561,0.0137511276104093,14.9946194023244,0,0.00961639220135683,1.29753139573815,0.0135773826026968,11.0721450104434,3.12175134814125,0.617129930861533,15.6177437928346,22.3772804004936,1.15007864172256,5.87646723744901,12.6990176873739,3.06761846992185,5.75049857541461,0,7.51188008524851,0.0324619259261474,1.40071393871192,0.0258653595052687,26.8605571532087,0.195703134005096,1.43827251435561,0,0.0251285486690217,0,0,0.337727694111652,0.91406275158504,2.74339021108956,4.36016557305952,1.50196560278371,0.822234208481214,0.0470061080086472,0.0176319649372133,0.038503157309146,20.9743860662695,29.4816877753663,24.5862473282881,10.8733605134547,2.05672737835032,0.0321367182978215,0.514009204260437,1.7078366341269,0.0147020762362037,0.540099771914848,0.432034696414759,0.0535347341209593,8.6923167383151,0.0236031735101993
